STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,12-05-2019,69,85,54
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,13-05-2019,63,77,48
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,14-05-2019,60,66,57
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,15-05-2019,53,58,48
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,16-05-2019,47,51,44
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,17-05-2019,52,60,43
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,18-05-2019,47,52,40
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,19-05-2019,48,61,39
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,20-05-2019,51,61,43
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,21-05-2019,47,52,44
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,22-05-2019,52,60,45
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,23-05-2019,58,68,50
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,24-05-2019,60,75,44
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,25-05-2019,51,66,41
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,26-05-2019,48,60,34
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,27-05-2019,56,63,51
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,28-05-2019,61,74,47
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,29-05-2019,63,79,47
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,30-05-2019,64,77,49
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,31-05-2019,66,81,47
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,01-06-2019,69,86,53
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,02-06-2019,72,88,56
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,03-06-2019,71,88,52
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,04-06-2019,69,86,50
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,05-06-2019,69,87,49
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,06-06-2019,60,73,48
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,07-06-2019,52,62,43
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,08-06-2019,56,73,36
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,09-06-2019,66,86,41
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,10-06-2019,72,93,50
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,11-06-2019,77,96,57
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,12-06-2019,78,94,60
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,13-06-2019,76,92,57
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,14-06-2019,73,91,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,15-06-2019,72,91,52
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,16-06-2019,73,91,53
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,17-06-2019,72,88,53
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,18-06-2019,73,91,51
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,19-06-2019,68,84,50
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,20-06-2019,59,72,48
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,21-06-2019,59,74,39
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,22-06-2019,66,83,46
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,23-06-2019,66,83,47
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,24-06-2019,67,81,49
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,25-06-2019,65,79,51
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,26-06-2019,60,74,43
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,27-06-2019,58,72,45
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,28-06-2019,61,77,42
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,29-06-2019,66,82,49
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,30-06-2019,67,84,48
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,01-07-2019,68,81,53
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,02-07-2019,65,80,47
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,03-07-2019,65,80,48
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,04-07-2019,68,86,47
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,05-07-2019,72,89,53
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,06-07-2019,71,87,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,07-07-2019,69,86,50
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,08-07-2019,69,84,52
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,09-07-2019,71,80,60
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,10-07-2019,75,85,66
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,11-07-2019,74,91,56
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,12-07-2019,76,93,57
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,13-07-2019,74,89,58
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,14-07-2019,70,85,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,15-07-2019,71,85,54
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,16-07-2019,71,87,57
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,17-07-2019,72,90,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,18-07-2019,73,89,57
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,19-07-2019,72,89,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,20-07-2019,74,92,56
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,21-07-2019,76,92,59
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,22-07-2019,78,91,61
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,23-07-2019,76,92,60
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,24-07-2019,73,94,54
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,25-07-2019,78,94,56
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,26-07-2019,80,95,65
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,27-07-2019,76,92,60
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,28-07-2019,77,96,57
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,29-07-2019,76,94,59
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,30-07-2019,74,91,56
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,31-07-2019,74,93,56
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,01-08-2019,76,92,58
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,02-08-2019,74,91,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,03-08-2019,77,96,57
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,04-08-2019,79,94,60
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,05-08-2019,79,95,64
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,06-08-2019,79,93,63
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,07-08-2019,78,93,61
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,08-08-2019,75,88,58
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,09-08-2019,69,77,58
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,10-08-2019,57,64,51
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,11-08-2019,63,79,47
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,12-08-2019,69,86,52
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,13-08-2019,73,91,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,14-08-2019,76,94,59
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,15-08-2019,74,91,58
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,16-08-2019,72,89,52
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,17-08-2019,71,90,53
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,18-08-2019,74,90,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,19-08-2019,76,88,65
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,20-08-2019,75,89,57
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,21-08-2019,69,81,56
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,22-08-2019,70,85,60
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,23-08-2019,74,94,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,24-08-2019,78,94,58
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,25-08-2019,75,93,58
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,26-08-2019,76,95,57
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,27-08-2019,81,101,59
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,28-08-2019,79,90,67
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,29-08-2019,76,89,62
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,30-08-2019,76,91,60
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,31-08-2019,75,92,57
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,01-09-2019,73,91,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,02-09-2019,73,92,54
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,03-09-2019,73,89,56
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,04-09-2019,75,94,54
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,05-09-2019,76,91,62
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,06-09-2019,73,88,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,07-09-2019,68,83,56
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,08-09-2019,63,76,52
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,09-09-2019,60,72,47
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,10-09-2019,58,73,45
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,11-09-2019,62,79,46
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,12-09-2019,66,86,45
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,13-09-2019,69,89,52
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,14-09-2019,72,89,52
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,15-09-2019,68,82,55
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,16-09-2019,52,63,43
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,17-09-2019,54,66,39
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,18-09-2019,56,63,50
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,19-09-2019,55,65,49
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,20-09-2019,56,70,42
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,21-09-2019,58,75,41
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,22-09-2019,57,67,48
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,23-09-2019,59,73,45
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,24-09-2019,65,83,48
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,25-09-2019,67,84,52
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,26-09-2019,66,85,49
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,27-09-2019,59,73,48
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,28-09-2019,44,55,39
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,29-09-2019,42,52,38
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,30-09-2019,45,56,38
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,01-10-2019,45,60,32
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,02-10-2019,48,66,33
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,03-10-2019,51,63,41
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,04-10-2019,47,60,33
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,05-10-2019,49,67,34
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,06-10-2019,52,72,35
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,07-10-2019,56,78,36
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,08-10-2019,54,74,41
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,09-10-2019,46,58,33
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,10-10-2019,44,61,28
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,11-10-2019,47,67,30
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,12-10-2019,50,68,32
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,13-10-2019,53,71,38
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,14-10-2019,52,72,36
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,15-10-2019,56,71,39
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,16-10-2019,60,68,50
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,17-10-2019,47,59,35
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,18-10-2019,50,61,38
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,19-10-2019,48,59,35
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,20-10-2019,45,57,34
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,21-10-2019,51,70,37
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,22-10-2019,52,69,38
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,23-10-2019,51,70,37
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,24-10-2019,51,70,38
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,25-10-2019,52,75,37
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,26-10-2019,49,61,40
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,27-10-2019,42,55,28
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,28-10-2019,39,57,23
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,29-10-2019,38,53,24
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,30-10-2019,34,52,20
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,31-10-2019,39,60,23
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,01-11-2019,44,65,29
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,02-11-2019,47,67,33
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,03-11-2019,48,70,33
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,04-11-2019,49,71,34
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,05-11-2019,49,67,34
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,06-11-2019,51,70,38
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,07-11-2019,47,65,35
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,08-11-2019,47,66,33
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,09-11-2019,47,67,34
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,10-11-2019,52,70,38
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,11-11-2019,51,67,40
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,12-11-2019,48,66,38
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,13-11-2019,47,62,34
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,14-11-2019,50,64,39
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,15-11-2019,53,65,40
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,16-11-2019,45,60,35
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,17-11-2019,46,62,36
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,18-11-2019,49,62,36
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,19-11-2019,47,57,37
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,20-11-2019,45,54,39
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,21-11-2019,36,52,26
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,22-11-2019,36,53,25
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,23-11-2019,38,55,27
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,24-11-2019,39,55,28
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,25-11-2019,37,45,30
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,26-11-2019,29,34,22
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,27-11-2019,32,39,25
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,28-11-2019,28,38,18
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,29-11-2019,29,42,19
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,30-11-2019,33,36,23
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,01-12-2019,39,44,33
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,02-12-2019,43,53,37
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,03-12-2019,40,45,36
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,04-12-2019,40,43,36
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,05-12-2019,44,52,37
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,06-12-2019,47,50,43
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,07-12-2019,46,51,44
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,08-12-2019,43,49,33
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,09-12-2019,36,38,31
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,10-12-2019,37,42,35
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,11-12-2019,44,48,41
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,12-12-2019,49,57,45
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,13-12-2019,42,48,37
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,14-12-2019,36,44,32
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,15-12-2019,34,43,28
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,16-12-2019,32,40,25
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,17-12-2019,31,45,25
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,18-12-2019,38,43,28
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,19-12-2019,44,47,40
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,20-12-2019,47,48,45
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,21-12-2019,48,51,45
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,22-12-2019,41,48,30
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,23-12-2019,32,45,25
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,24-12-2019,30,36,21
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,25-12-2019,32,41,28
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,26-12-2019,30,43,22
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,27-12-2019,28,40,18
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,28-12-2019,33,43,23
USR0000CWEE,"WEED AIRPORT CALIFORNIA, CA US",41.4789,-122.4539,893.1,29-12-2019,36,42,31
